date,customer_id,consultant_id,hours_billed,revenue_usd
2024-03-31,Customer_002,Consultant_034,0,58.50
2024-03-31,Customer_002,Consultant_034,0,63.00
2024-03-31,Customer_018,Consultant_160,3.9,58.50
2024-03-31,Customer_018,Consultant_135,35.52,532.80
2024-03-31,Customer_018,Consultant_162,28.59,857.70
2024-03-31,Customer_033,Consultant_106,20.01,300.15
2024-03-31,Customer_062,,6,540.00
2024-03-31,Customer_062,,4,360.00
2024-04-01,Customer_002,,0,10000.00
2024-04-01,Customer_060,,0,78.38
2024-04-01,Customer_062,,5,450.00
2024-04-01,Customer_062,,4,360.00
2024-04-01,Customer_062,,1,90.00
2024-04-06,Customer_061,,0,45.00
2024-04-06,Customer_061,,0,45.00
2024-04-20,Customer_063,,0,900.00
2024-04-30,Customer_002,Consultant_096,51.95,1558.50
2024-04-30,Customer_002,Consultant_034,121.5,6075.00
2024-04-30,Customer_002,Consultant_123,50,1500.00
2024-04-30,Customer_002,Consultant_150,11.5,345.00
2024-04-30,Customer_002,Consultant_034,39,1950.00
2024-04-30,Customer_002,Consultant_167,17,850.00
2024-04-30,Customer_002,Consultant_171,4,120.00
2024-04-30,Customer_002,Consultant_034,3.5,175.00
2024-04-30,Customer_002,Consultant_167,67.5,3375.00
2024-04-30,Customer_002,Consultant_034,1.83,91.50
2024-04-30,Customer_002,,0,-10000.00
2024-04-30,Customer_018,Consultant_160,24.92,373.80
2024-04-30,Customer_018,Consultant_135,58.04,870.60
2024-04-30,Customer_018,Consultant_167,9,450.00
2024-04-30,Customer_018,Consultant_162,9.03,270.90
2024-05-01,Customer_002,,0,10000.00
2024-05-14,Customer_002,Consultant_157,15.07,1130.25
2024-05-22,Customer_002,,0,33.75
2024-05-22,Customer_002,Consultant_034,0,81.00
2024-05-22,Customer_002,Consultant_034,0,8.10
2024-05-22,Customer_002,Consultant_034,0,135.00
2024-05-22,Customer_002,Consultant_172,0,112.50
2024-05-22,Customer_002,Consultant_173,0,216.00
2024-05-22,Customer_002,Consultant_173,0,36.00
2024-05-22,Customer_002,Consultant_173,0,27.00
2024-05-22,Customer_002,Consultant_173,0,9.00
2024-05-22,Customer_002,Consultant_173,0,22.50
2024-05-22,Customer_002,Consultant_173,0,9.00
2024-05-22,Customer_002,Consultant_173,0,58.50
2024-05-31,Customer_002,Consultant_034,6.5,325.00
2024-05-31,Customer_002,Consultant_174,16.89,506.70
2024-05-31,Customer_002,Consultant_167,0.5,25.00
2024-05-31,Customer_002,Consultant_034,96.4,4820.00
2024-05-31,Customer_002,Consultant_123,103.5,3105.00
2024-05-31,Customer_002,Consultant_034,46.5,2325.00
2024-05-31,Customer_002,Consultant_167,49.5,2475.00
2024-05-31,Customer_002,Consultant_138,9,270.00
2024-05-31,Customer_002,Consultant_034,22.5,1125.00
2024-05-31,Customer_002,Consultant_175,5,150.00
2024-05-31,Customer_002,Consultant_034,2,100.00
2024-05-31,Customer_002,Consultant_167,30.5,1525.00
2024-05-31,Customer_002,Consultant_171,69.26,2077.80
2024-05-31,Customer_002,Consultant_176,25.25,1262.50
2024-05-31,Customer_002,Consultant_167,11,550.00
2024-05-31,Customer_002,Consultant_041,19.99,999.50
2024-05-31,Customer_002,Consultant_034,1.5,75.00
2024-05-31,Customer_002,,0,-10000.00
2024-05-31,Customer_018,Consultant_160,1.02,15.30
2024-05-31,Customer_018,Consultant_135,68.65,1029.75
2024-05-31,Customer_018,Consultant_162,114.02,3323.10
2024-05-31,Customer_018,Consultant_167,10.5,525.00
2024-05-31,Customer_018,Consultant_177,40.84,2042.00
2024-05-31,Customer_018,Consultant_162,58.15,1744.50
2024-06-30,Customer_064,Consultant_167,18.5,1295.00
2024-06-30,Customer_002,Consultant_178,1.49,44.70
2024-06-30,Customer_002,Consultant_034,1,70.00
2024-06-30,Customer_002,Consultant_174,89.37,3574.80
2024-06-30,Customer_002,Consultant_034,16,1120.00
2024-06-30,Customer_002,Consultant_179,19.65,393.00
2024-06-30,Customer_002,Consultant_123,73.66,2209.80
2024-06-30,Customer_002,Consultant_150,3.5,105.00
2024-06-30,Customer_002,Consultant_034,54,3780.00
2024-06-30,Customer_002,Consultant_180,7.28,109.20
2024-06-30,Customer_002,Consultant_034,6,420.00
2024-06-30,Customer_002,Consultant_167,18.5,925.00
2024-06-30,Customer_002,Consultant_171,3.42,102.60
2024-06-30,Customer_002,Consultant_176,43,2150.00
2024-06-30,Customer_002,Consultant_041,6.38,319.00
2024-06-30,Customer_002,Consultant_034,3.5,245.00
2024-06-30,Customer_002,Consultant_041,14,700.00
2024-06-30,Customer_002,Consultant_139,13.01,390.30
2024-06-30,Customer_002,Consultant_034,4,280.00
2024-06-30,Customer_018,Consultant_135,55,825.00
2024-06-30,Customer_018,Consultant_162,73,2190.00
2024-06-30,Customer_018,Consultant_179,7.29,145.80
2024-06-30,Customer_018,Consultant_041,0.75,37.50
2024-06-30,Customer_018,Consultant_177,23.95,1197.50
2024-06-30,Customer_018,Consultant_160,60.73,910.95
2024-06-30,Customer_018,Consultant_162,48.72,1461.60
2024-07-01,Customer_056,,0,1006.00
2024-07-09,Customer_026,Consultant_181,9.5,285.00
2024-07-18,Customer_055,,9,315.00
2024-07-31,Customer_064,Consultant_034,4.5,315.00
2024-07-31,Customer_064,Consultant_034,4,280.00
2024-07-31,Customer_064,Consultant_034,4,280.00
2024-07-31,Customer_064,Consultant_034,1,38.00
2024-07-31,Customer_002,Consultant_179,38.41,768.20
2024-07-31,Customer_002,Consultant_174,62.73,2509.20
2024-07-31,Customer_002,Consultant_034,39.75,2782.50
2024-07-31,Customer_002,Consultant_179,4.03,80.60
2024-07-31,Customer_002,Consultant_123,92.83,2784.90
2024-07-31,Customer_002,Consultant_034,44,3080.00
2024-07-31,Customer_002,Consultant_180,4.07,61.05
2024-07-31,Customer_002,Consultant_034,4.33,303.10
2024-07-31,Customer_002,Consultant_176,3.5,175.00
2024-07-31,Customer_002,Consultant_034,8.25,577.50
2024-07-31,Customer_002,Consultant_041,14,700.00
2024-07-31,Customer_002,Consultant_167,15.5,775.00
2024-07-31,Customer_002,Consultant_041,17.77,888.50
2024-07-31,Customer_002,Consultant_176,9.5,475.00
2024-07-31,Customer_002,Consultant_034,16,1120.00
2024-07-31,Customer_002,Consultant_181,11.5,345.00
2024-07-31,Customer_002,Consultant_041,10,500.00
2024-07-31,Customer_002,Consultant_181,29.42,882.60
2024-07-31,Customer_002,Consultant_176,37.5,1875.00
2024-07-31,Customer_002,Consultant_034,31,2170.00
2024-07-31,Customer_018,Consultant_135,117,1755.00
2024-07-31,Customer_018,Consultant_162,57.05,1711.50
2024-07-31,Customer_018,Consultant_179,14.03,280.60
2024-07-31,Customer_018,Consultant_177,14.02,701.00
2024-07-31,Customer_018,Consultant_160,67.04,1005.60
2024-07-31,Customer_018,Consultant_104,6.28,94.20
2024-07-31,Customer_018,Consultant_162,66.91,2007.30
2024-07-31,Customer_065,Consultant_162,66.91,0.00
2024-08-01,Customer_066,Consultant_182,4,120.00
2024-08-23,Customer_067,Consultant_121,0,240.00
2024-08-31,Customer_056,Consultant_183,1,188.50
2024-08-31,Customer_065,Consultant_179,2.32,46.40
2024-08-31,Customer_065,Consultant_181,17.75,532.50
2024-08-31,Customer_065,Consultant_184,33.24,498.60
2024-08-31,Customer_064,Consultant_034,7.25,507.50
2024-08-31,Customer_002,Consultant_179,3.42,68.40
2024-08-31,Customer_002,Consultant_174,57.66,2306.40
2024-08-31,Customer_002,Consultant_034,70,4900.00
2024-08-31,Customer_002,Consultant_179,31.32,626.40
2024-08-31,Customer_002,Consultant_123,60.66,1819.80
2024-08-31,Customer_002,Consultant_034,39.25,2747.50
2024-08-31,Customer_002,Consultant_185,3.7,111.00
2024-08-31,Customer_002,Consultant_180,8.42,126.30
2024-08-31,Customer_002,Consultant_034,3.75,262.50
2024-08-31,Customer_002,Consultant_186,28.5,1425.00
2024-08-31,Customer_002,Consultant_034,3.83,268.10
2024-08-31,Customer_002,Consultant_096,71.83,2154.90
2024-08-31,Customer_002,Consultant_041,2,100.00
2024-08-31,Customer_002,Consultant_181,96.08,2882.40
2024-08-31,Customer_002,Consultant_176,68,3400.00
2024-08-31,Customer_002,Consultant_034,2,140.00
2024-08-31,Customer_018,Consultant_135,36.33,544.95
2024-08-31,Customer_018,Consultant_162,46.11,1383.30
2024-08-31,Customer_018,Consultant_187,13.91,695.50
2024-08-31,Customer_018,Consultant_034,1.5,105.00
2024-08-31,Customer_018,Consultant_162,22.13,663.90
2024-08-31,Customer_068,,4,140.00
2024-09-04,Customer_064,,3,114.00
2024-09-19,Customer_036,,1,316.50
2024-09-30,Customer_002,Consultant_174,98.69,3947.60
2024-09-30,Customer_002,Consultant_123,33,990.00
2024-09-30,Customer_002,Consultant_112,2.5,87.50
2024-09-30,Customer_002,Consultant_185,13.45,403.50
2024-09-30,Customer_002,Consultant_185,1.61,48.30
2024-09-30,Customer_002,Consultant_180,9.65,144.75
2024-09-30,Customer_002,Consultant_123,4,120.00
2024-09-30,Customer_002,Consultant_187,22.92,1146.00
2024-09-30,Customer_002,Consultant_186,35,1750.00
2024-09-30,Customer_002,Consultant_096,102.66,3079.80
2024-09-30,Customer_002,Consultant_181,99,2970.00
2024-09-30,Customer_002,Consultant_188,10,200.00
2024-09-30,Customer_002,Consultant_176,83,4150.00
2024-09-30,Customer_064,Consultant_034,7.5,525.00
2024-09-30,Customer_064,Consultant_034,1.5,105.00
2024-09-30,Customer_017,Consultant_189,18.56,928.00
2024-09-30,Customer_017,Consultant_189,44.57,2228.50
2024-09-30,Customer_018,Consultant_135,1.01,15.15
2024-09-30,Customer_018,Consultant_162,44.69,1340.70
2024-09-30,Customer_018,Consultant_187,13.82,691.00
2024-09-30,Customer_018,Consultant_034,0.33,23.10
2024-09-30,Customer_018,Consultant_162,27.43,822.90
2024-09-30,Customer_056,,0,869.00
2024-09-30,Customer_065,Consultant_190,29.5,885.00
2024-09-30,Customer_065,Consultant_104,4,60.00
2024-09-30,Customer_065,Consultant_181,6,180.00
2024-09-30,Customer_065,Consultant_160,25.37,380.55
2024-09-30,Customer_033,,0,1052.80
2024-09-30,Customer_017,Consultant_189,10,500.00
2024-10-23,Customer_069,,0,156.00
2024-10-30,Customer_017,Consultant_189,31.58,1579.00
2024-10-30,Customer_017,Consultant_189,12.92,646.00
2024-10-31,Customer_070,Consultant_187,12.68,634.00
2024-10-31,Customer_048,,0,73.05
2024-10-31,Customer_033,Consultant_112,15.69,549.15
2024-10-31,Customer_071,Consultant_135,5.75,115.00
2024-10-31,Customer_018,Consultant_162,40.11,1203.30
2024-10-31,Customer_018,Consultant_187,3.33,166.50
2024-10-31,Customer_018,Consultant_162,18.47,554.10
2024-10-31,Customer_065,Consultant_190,40,1200.00
2024-10-31,Customer_065,Consultant_150,6,180.00
2024-10-31,Customer_002,Consultant_174,85.84,3433.60
2024-10-31,Customer_002,Consultant_123,58.25,1747.50
2024-10-31,Customer_002,Consultant_177,51.48,2574.00
2024-10-31,Customer_002,Consultant_176,29,1450.00
2024-10-31,Customer_002,Consultant_174,4.32,172.80
2024-10-31,Customer_002,Consultant_112,14.5,507.50
2024-10-31,Customer_002,Consultant_185,93.01,2790.30
2024-10-31,Customer_002,Consultant_180,19.76,296.40
2024-10-31,Customer_002,Consultant_104,47.28,709.20
2024-10-31,Customer_002,Consultant_180,25.01,375.15
2024-10-31,Customer_002,Consultant_123,3,90.00
2024-10-31,Customer_002,Consultant_187,103,5150.00
2024-10-31,Customer_002,Consultant_186,30,1500.00
2024-10-31,Customer_002,Consultant_096,85.06,2551.80
2024-10-31,Customer_002,Consultant_181,52.25,1567.50
2024-10-31,Customer_002,Consultant_188,18,360.00
2024-10-31,Customer_002,Consultant_177,7.34,367.00
2024-10-31,Customer_002,Consultant_176,51.5,2575.00
2024-10-31,Customer_072,Consultant_112,14.93,671.85
2024-10-31,Customer_072,Consultant_162,20.08,903.60
2024-11-29,Customer_044,Consultant_191,3,600.00
2024-11-30,Customer_042,Consultant_135,1.28,19.20
2024-11-30,Customer_072,Consultant_112,3.5,157.50
2024-11-30,Customer_072,Consultant_162,10.32,464.40
2024-11-30,Customer_065,Consultant_190,13.5,675.00
2024-11-30,Customer_065,Consultant_190,13.75,687.50
2024-11-30,Customer_033,Consultant_104,11.36,170.40
2024-11-30,Customer_071,Consultant_135,77,1540.00
2024-11-30,Customer_002,Consultant_174,5.75,230.00
2024-11-30,Customer_002,Consultant_041,44.49,2224.50
2024-11-30,Customer_002,Consultant_192,120.14,3604.20
2024-11-30,Customer_002,Consultant_123,2.25,67.50
2024-11-30,Customer_002,Consultant_174,2.72,108.80
2024-11-30,Customer_002,Consultant_174,3.14,125.60
2024-11-30,Customer_002,Consultant_185,10.09,302.70
2024-11-30,Customer_002,Consultant_180,53.99,809.85
2024-11-30,Customer_002,Consultant_174,16.37,654.80
2024-11-30,Customer_002,Consultant_041,59.93,2996.50
2024-11-30,Customer_002,Consultant_192,37.44,1123.20
2024-11-30,Customer_002,Consultant_187,124.09,6204.50
2024-11-30,Customer_018,Consultant_162,20.56,616.80
2024-11-30,Customer_018,Consultant_187,4.51,225.50
2024-11-30,Customer_018,Consultant_162,2.66,79.80
2024-11-30,Customer_002,Consultant_193,43.25,1297.50
2024-11-30,Customer_002,Consultant_177,80.44,4022.00
2024-11-30,Customer_002,Consultant_192,1.14,34.20
2024-11-30,Customer_002,Consultant_194,45,1350.00
2024-11-30,Customer_002,Consultant_176,9,450.00
2024-12-31,Customer_026,Consultant_184,0,97.65
2024-12-31,Customer_073,Consultant_184,0,89.10
2024-12-31,Customer_071,Consultant_135,54,1080.00
2024-12-31,Customer_065,Consultant_176,16.5,825.00
2024-12-31,Customer_065,Consultant_190,12,600.00
2024-12-31,Customer_065,Consultant_176,6,300.00
2024-12-31,Customer_074,Consultant_195,32.5,3250.00
2024-12-31,Customer_074,Consultant_196,53.5,5350.00
2024-12-31,Customer_066,Consultant_197,23.86,715.80
2024-12-31,Customer_033,Consultant_104,19.22,288.30
2024-12-31,Customer_044,Consultant_190,2.5,125.00
2024-12-31,Customer_044,Consultant_191,5.5,1512.50
2024-12-31,Customer_056,Consultant_148,29,1450.00
2024-12-31,Customer_056,Consultant_125,2.81,42.15
2024-12-31,Customer_002,Consultant_041,111.93,5596.50
2024-12-31,Customer_002,Consultant_192,179.16,5374.80
2024-12-31,Customer_002,Consultant_192,7,210.00
2024-12-31,Customer_002,Consultant_123,6,180.00
2024-12-31,Customer_002,Consultant_176,1,50.00
2024-12-31,Customer_002,Consultant_185,1.36,40.80
2024-12-31,Customer_002,Consultant_180,60.27,904.05
2024-12-31,Customer_002,Consultant_041,73,3650.00
2024-12-31,Customer_002,Consultant_187,140.88,7044.00
2024-12-31,Customer_002,Consultant_198,25.58,722.40
2024-12-31,Customer_002,Consultant_193,17.75,532.50
2024-12-31,Customer_002,Consultant_177,59.68,2984.00
2024-12-31,Customer_002,Consultant_096,85.59,2567.70
2024-12-31,Customer_002,Consultant_176,15.5,775.00
2024-12-31,Customer_018,Consultant_199,7.42,74.20
2024-12-31,Customer_018,Consultant_185,0.98,29.40
2024-12-31,Customer_018,Consultant_199,3.96,39.60
2024-12-31,Customer_018,Consultant_185,1.05,31.50
2024-12-31,Customer_018,Consultant_200,30,1421.40
2024-12-31,Customer_018,Consultant_187,5.17,258.50
2024-12-31,Customer_018,Consultant_185,2.14,64.20
2024-12-31,Customer_002,Consultant_187,28.38,1419.00
2024-12-31,Customer_002,Consultant_190,9.5,475.00
2024-12-31,Customer_002,Consultant_174,40.04,1201.20
2024-12-31,Customer_002,Consultant_199,4.04,40.40
2024-12-31,Customer_002,Consultant_135,2,30.00
2024-12-31,Customer_002,Consultant_198,21.95,658.50
2024-12-31,Customer_002,Consultant_186,8,400.00
2024-12-31,Customer_002,Consultant_123,1,30.00
2024-12-31,Customer_002,Consultant_112,32.6,1141.00
2024-12-31,Customer_002,Consultant_201,41,820.00
2024-12-31,Customer_002,Consultant_197,16.87,506.10
2024-12-31,Customer_002,Consultant_096,13,390.00
2024-12-31,Customer_002,Consultant_138,5,250.00
2024-12-31,Customer_075,Consultant_162,3.8,114.00
2024-12-31,Customer_065,Consultant_202,12.25,122.50
2025-01-08,Customer_075,Consultant_162,5,150.00
2025-01-31,Customer_076,,0,22.50
2025-01-31,Customer_077,Consultant_203,14.5,725.00
2025-01-31,Customer_078,Consultant_178,6.44,322.00
2025-01-31,Customer_055,Consultant_176,5.25,315.00
2025-01-31,Customer_033,Consultant_104,26,390.00
2025-01-31,Customer_065,Consultant_197,13.73,411.90
2025-01-31,Customer_065,Consultant_197,52.96,1588.80
2025-01-31,Customer_066,Consultant_197,43.44,1303.20
2025-01-31,Customer_044,Consultant_204,51.5,2575.00
2025-01-31,Customer_044,Consultant_205,3.25,893.75
2025-01-31,Customer_079,Consultant_176,3,150.00
2025-01-31,Customer_079,Consultant_191,2,550.00
2025-01-31,Customer_018,Consultant_199,3.23,32.30
2025-01-31,Customer_018,Consultant_185,0.65,19.50
2025-01-31,Customer_018,Consultant_206,19.13,191.30
2025-01-31,Customer_018,Consultant_199,2.23,22.30
2025-01-31,Customer_018,Consultant_185,1.71,51.30
2025-01-31,Customer_018,Consultant_162,74.36,2230.80
2025-01-31,Customer_074,Consultant_207,68.25,5118.75
2025-01-31,Customer_074,Consultant_208,36.33,3633.00
2025-01-31,Customer_074,Consultant_195,60.75,6075.00
2025-01-31,Customer_074,Consultant_196,166,16600.00
2025-01-31,Customer_065,Consultant_041,103.34,5167.00
2025-01-31,Customer_065,Consultant_187,10.5,487.50
2025-01-31,Customer_065,Consultant_209,5.14,154.20
2025-01-31,Customer_065,Consultant_210,7.25,217.50
2025-01-31,Customer_002,Consultant_041,58.5,2925.00
2025-01-31,Customer_002,Consultant_192,125.62,6281.00
2025-01-31,Customer_002,Consultant_211,74.33,2229.90
2025-01-31,Customer_002,Consultant_123,12,360.00
2025-01-31,Customer_002,Consultant_192,87.8,4390.00
2025-01-31,Customer_002,Consultant_197,20.36,610.80
2025-01-31,Customer_002,Consultant_212,13,390.00
2025-01-31,Customer_002,Consultant_211,14.07,422.10
2025-01-31,Customer_002,Consultant_185,1.31,39.30
2025-01-31,Customer_002,Consultant_180,47.95,719.25
2025-01-31,Customer_002,Consultant_123,14.5,435.00
2025-01-31,Customer_002,Consultant_198,46.57,1397.10
2025-01-31,Customer_002,Consultant_174,5.02,150.60
2025-01-31,Customer_002,Consultant_135,5.26,78.90
2025-01-31,Customer_002,Consultant_123,7.75,232.50
2025-01-31,Customer_002,Consultant_187,100.66,5033.00
2025-01-31,Customer_002,Consultant_185,39.53,1185.90
2025-01-31,Customer_002,Consultant_201,6,120.00
2025-01-31,Customer_002,Consultant_180,7.07,106.05
2025-01-31,Customer_002,Consultant_192,8.92,446.00
2025-01-31,Customer_002,Consultant_211,41.42,1242.60
2025-01-31,Customer_002,Consultant_198,9.35,280.50
2025-01-31,Customer_002,Consultant_041,12.5,625.00
2025-01-31,Customer_002,Consultant_177,111.71,5585.50
2025-01-31,Customer_002,Consultant_209,27.49,824.70
2025-01-31,Customer_002,Consultant_096,102.32,3069.60
2025-01-31,Customer_002,Consultant_211,9.08,272.40
2025-01-31,Customer_002,Consultant_187,1.5,75.00
2025-02-25,Customer_025,Consultant_123,10.5,315.00
2025-02-28,Customer_025,Consultant_213,30.88,926.40
2025-02-28,Customer_075,Consultant_148,19.5,975.00
2025-02-28,Customer_025,Consultant_213,21.07,632.10
2025-02-28,Customer_025,Consultant_202,13.25,132.50
2025-02-28,Customer_027,Consultant_072,1.67,100.20
2025-02-28,Customer_056,Consultant_148,14,700.00
2025-02-28,Customer_069,Consultant_178,32.79,1639.50
2025-02-28,Customer_079,Consultant_176,42.33,2116.50
2025-02-28,Customer_079,Consultant_191,7,1925.00
2025-02-28,Customer_079,Consultant_214,9,342.00
2025-02-28,Customer_078,Consultant_178,7.44,372.00
2025-02-28,Customer_065,Consultant_041,48.43,2421.50
2025-02-28,Customer_065,Consultant_187,21.16,1058.00
2025-02-28,Customer_065,Consultant_212,7,210.00
2025-02-28,Customer_080,Consultant_153,3,300.00
2025-02-28,Customer_033,Consultant_104,25.92,388.80
2025-02-28,Customer_033,Consultant_112,1.76,61.60
2025-02-28,Customer_042,Consultant_132,8,240.00
2025-02-28,Customer_074,Consultant_207,144,10800.00
2025-02-28,Customer_074,Consultant_208,147.5,14750.00
2025-02-28,Customer_074,Consultant_178,21.11,1055.50
2025-02-28,Customer_074,Consultant_215,76.77,5757.75
2025-02-28,Customer_074,Consultant_196,144.5,14450.00
2025-02-28,Customer_018,Consultant_206,13.02,130.20
2025-02-28,Customer_018,Consultant_185,1.07,32.10
2025-02-28,Customer_018,Consultant_162,26.85,805.50
2025-02-28,Customer_018,Consultant_096,7.98,239.40
2025-02-28,Customer_018,Consultant_187,3,150.00
2025-02-28,Customer_002,Consultant_041,18.28,914.00
2025-02-28,Customer_002,Consultant_216,37.5,1125.00
2025-02-28,Customer_002,Consultant_192,143.16,7158.00
2025-02-28,Customer_002,Consultant_209,61.4,1842.00
2025-02-28,Customer_002,Consultant_211,79.77,2393.10
2025-02-28,Customer_002,Consultant_198,20.7,621.00
2025-02-28,Customer_002,Consultant_041,8.36,418.00
2025-02-28,Customer_002,Consultant_123,9.5,285.00
2025-02-28,Customer_002,Consultant_192,68.44,3422.00
2025-02-28,Customer_002,Consultant_212,20.75,622.50
2025-02-28,Customer_002,Consultant_217,27.48,824.40
2025-02-28,Customer_002,Consultant_218,3.46,173.00
2025-02-28,Customer_002,Consultant_180,49.35,740.25
2025-02-28,Customer_002,Consultant_198,20.41,612.30
2025-02-28,Customer_002,Consultant_041,2.18,109.00
2025-02-28,Customer_002,Consultant_187,53.08,2654.00
2025-02-28,Customer_002,Consultant_185,1.31,39.30
2025-02-28,Customer_002,Consultant_212,16,480.00
2025-02-28,Customer_002,Consultant_096,15.67,470.10
2025-02-28,Customer_002,Consultant_177,48.75,2437.50
2025-02-28,Customer_002,Consultant_209,9.77,293.10
2025-02-28,Customer_002,Consultant_096,16.75,502.50
2025-02-28,Customer_002,Consultant_187,71.91,3595.50
2025-02-28,Customer_002,Consultant_209,23.56,706.80
2025-02-28,Customer_002,Consultant_212,18.5,555.00
2025-03-31,Customer_055,Consultant_219,74.65,1866.25
2025-03-31,Customer_055,Consultant_206,29.65,741.25
2025-03-31,Customer_055,Consultant_112,31.16,1090.60
2025-03-31,Customer_081,Consultant_220,10.07,201.40
2025-03-31,Customer_042,Consultant_132,213.17,6395.10
2025-03-31,Customer_042,Consultant_135,61.26,918.90
2025-03-31,Customer_027,Consultant_072,7.07,424.20
2025-03-31,Customer_082,Consultant_221,92.98,7438.40
