date,customer_id,consultant_id,hours_billed,revenue_usd
2023-05-24,C008,,30.51,1200.40
2023-05-31,C002,,0,0.00
2023-05-31,C002,,0,0.00
2023-05-31,C001,,125.09,3752.70
2023-05-31,C001,,24.76,371.40
2023-05-31,C001,,180.98,2714.70
2023-05-31,C001,,78.67,5900.25
2023-05-31,C001,,4.58,137.40
2023-05-31,C002,,59.19,2959.50
2023-05-31,C002,,18.5,925.00
2023-05-31,C002,,39.41,1182.30
2023-05-31,C002,,2.37,71.10
2023-05-31,C002,,94,0.00
2023-05-31,C002,,101,3030.00
2023-05-31,C008,,1,896.40
2023-05-31,C006,,54.5,817.50
2023-05-31,C009,,7.26,108.90
2023-05-31,C003,,23.28,349.20
2023-05-31,C003,,2.5,62.50
2023-05-31,C003,,83.12,2493.60
2023-05-31,C003,,4.89,146.70
2023-05-31,C004,,18.36,504.90
2023-05-31,C010,,53.73,2686.50
2023-05-31,C011,,1,1800.00
2023-06-08,C012,,40,600.00
2023-06-13,C013,,80,1200.00
2023-06-14,C014,,20,300.00
2023-06-25,C015,,120,3600.00
2023-06-30,C008,,19.07,762.80
2023-06-30,C008,,31.47,1258.80
2023-06-30,C008,,1,-20.00
2023-06-30,C006,,57.76,866.40
2023-06-30,C006,,2.33,69.90
2023-06-30,C009,,12.38,185.70
2023-06-30,C002,,30.61,1530.50
2023-06-30,C002,,36.62,549.30
2023-06-30,C002,,5.28,528.00
2023-06-30,C002,,72.51,2175.30
2023-06-30,C002,,29.09,872.70
2023-06-30,C002,,13.38,669.00
2023-06-30,C002,,99.87,2996.10
2023-06-30,C004,,6.86,188.65
2023-06-30,C010,,61.74,3087.00
2023-06-30,C013,,9.36,140.40
2023-06-30,C001,,34.04,2042.40
2023-06-30,C001,,117.39,1760.85
2023-06-30,C001,,13.66,614.70
2023-06-30,C011,,33.03,660.60
2023-06-30,C012,,33.41,501.15
2023-06-30,C016,,6,90.00
2023-06-30,C017,,8.93,267.90
2023-06-30,C003,,6.25,156.25
2023-06-30,C003,,12.63,378.90
2023-06-30,C015,,22.79,683.70
2023-06-30,C014,,11.5,172.50
2023-06-30,C014,,1,-172.50
2023-07-21,C018,,16,480.00
2023-07-24,C019,,75,1125.00
2023-07-24,C019,,1,150.00
2023-07-24,C020,,50,1500.00
2023-07-27,C013,,43,1290.00
2023-07-30,C001,,1,5049.91
2023-07-31,C006,,1,0.00
2023-07-31,C002,,36.4,1820.00
2023-07-31,C002,,62.81,1570.25
2023-07-31,C002,,1.75,175.00
2023-07-31,C002,,0.5,25.00
2023-07-31,C002,,1.97,98.50
2023-07-31,C002,,26,390.00
2023-07-31,C002,,3.5,105.00
2023-07-31,C002,,19.3,965.00
2023-07-31,C002,,27.97,1398.50
2023-07-31,C002,,26.55,796.50
2023-07-31,C002,,46.64,2332.00
2023-07-31,C004,,15.86,436.15
2023-07-31,C010,,89.59,4479.50
2023-07-31,C013,,45.32,679.80
2023-07-31,C011,,37.22,558.30
2023-07-31,C012,,1,636.00
2023-07-31,C012,,1,-600.00
2023-07-31,C016,,35.83,537.45
2023-07-31,C015,,98.5,2955.00
2023-07-31,C015,,1,-1500.00
2023-07-31,C008,,12.16,486.40
2023-07-31,C006,,23.75,593.75
2023-07-31,C006,,12.51,375.30
2023-07-31,C021,,8.16,244.80
2023-07-31,C020,,5.55,166.50
2023-07-31,C001,,8.79,131.85
2023-07-31,C001,,18.38,827.10
2023-07-31,C001,,20.77,311.55
2023-07-31,C001,,18.03,270.45
2023-07-31,C001,,24.76,1114.20
2023-07-31,C001,,114.6,1719.00
2023-07-31,C002,,9,450.00
2023-08-01,C022,,1,0.00
2023-08-24,C002,,3.99,139.65
2023-08-24,C002,,5.91,88.65
2023-08-24,C002,,26,910.00
2023-08-24,C002,,43,1505.00
2023-08-24,C002,,6.02,301.00
2023-08-31,C011,,6,180.00
2023-08-31,C023,,5,750.00
2023-08-31,C017,,9.4,282.00
2023-08-31,C008,,2.02,80.80
2023-08-31,C008,,35.42,1416.80
2023-08-31,C008,,33,990.00
2023-08-31,C008,,1,-20.00
2023-08-31,C006,,17.8,445.00
2023-08-31,C004,,7.68,211.20
2023-08-31,C010,,91.31,4565.50
2023-08-31,C015,,75.8,2274.00
2023-08-31,C015,,1,-2100.00
2023-08-31,C013,,33.06,991.80
2023-08-31,C013,,79.66,1194.90
2023-08-31,C016,,31.32,469.80
2023-08-31,C020,,100.58,3017.40
2023-08-31,C002,,17.8,445.00
2023-08-31,C002,,21,630.00
2023-08-31,C002,,6.91,241.85
2023-08-31,C002,,2.58,129.00
2023-08-31,C002,,6,180.00
2023-08-31,C002,,35.27,1058.10
2023-08-31,C002,,15.33,766.50
2023-08-31,C002,,5.08,254.00
2023-08-31,C002,,18.3,915.00
2023-08-31,C002,,123.81,6190.50
2023-08-31,C001,,14.68,220.20
2023-08-31,C001,,26.82,402.30
2023-08-31,C001,,8.07,121.05
2023-08-31,C001,,50.83,1779.05
2023-08-31,C001,,135.16,2027.40
2023-08-31,C001,,3.2,112.00
2023-08-31,C001,,6.75,101.25
2023-08-31,C019,,0,0.00
2023-08-31,C019,,0,0.00
2023-08-31,C019,,0,0.00
2023-08-31,C024,,1,2660.00
2023-08-31,C024,,1,1300.00
2023-08-31,C024,,1,150.00
2023-09-01,C019,,43.3,649.50
2023-09-15,C002,,1,8000.00
2023-09-27,C025,,3.49,52.30
2023-09-27,C025,,42,630.00
2023-09-28,C026,,20,600.00
2023-09-28,C027,,20,1000.00
2023-09-28,C027,,-0.2,-200.00
2023-09-30,C006,,7.28,182.00
2023-09-30,C006,,26.51,662.75
2023-09-30,C008,,8,240.00
2023-09-30,C008,,1,-20.00
2023-09-30,C004,,3.17,87.18
2023-09-30,C012,,25,375.00
2023-09-30,C010,,73.54,3677.00
2023-09-30,C013,,43.17,1295.10
2023-09-30,C013,,84.51,1267.65
2023-09-30,C016,,16.85,252.75
2023-09-30,C001,,1,15.00
2023-09-30,C001,,59.17,887.55
2023-09-30,C001,,2.67,80.10
2023-09-30,C001,,34.67,520.05
2023-09-30,C001,,36.49,547.35
2023-09-30,C001,,109.36,1640.40
2023-09-30,C001,,37.05,1296.75
2023-09-30,C001,,2.37,82.95
2023-09-30,C023,,23.1,3465.00
2023-09-30,C023,,1,-150.00
2023-09-30,C002,,1,-8000.00
2023-09-30,C002,,7.28,182.00
2023-09-30,C002,,26.51,662.75
2023-09-30,C002,,168,5040.00
2023-09-30,C002,,8.98,269.40
2023-09-30,C002,,4,120.00
2023-09-30,C002,,1.99,59.70
2023-09-30,C002,,3.83,191.50
2023-09-30,C002,,12,360.00
2023-09-30,C002,,90.17,4508.50
2023-09-30,C002,,8.39,419.50
2023-09-30,C002,,30.45,913.50
2023-09-30,C002,,2.05,102.50
2023-09-30,C002,,7.84,274.40
2023-09-30,C002,,0.93,32.55
2023-09-30,C028,,18.75,937.50
2023-09-30,C028,,10,1500.00
2023-09-30,C028,,22.05,1102.50
2023-09-30,C028,,1,-3540.00
2023-09-30,C014,,1.57,23.55
2023-09-30,C020,,22.96,688.80
2023-09-30,C024,,75.63,1890.75
2023-09-30,C024,,22.55,1127.50
2023-09-30,C024,,23.83,1191.50
2023-09-30,C024,,10.08,504.00
2023-09-30,C024,,5.25,262.50
2023-10-01,C002,,1,10000.00
2023-10-04,C029,,60,900.00
2023-10-04,C029,,60,900.00
2023-10-04,C029,,30,900.00
2023-10-06,C025,,4,60.00
2023-10-24,C023,,28.5,4275.00
2023-10-24,C023,,6,300.00
2023-10-27,C029,,120,1800.00
2023-10-27,C029,,30,900.00
2023-10-30,C025,,5.76,86.40
2023-10-31,C019,,3.05,91.50
2023-10-31,C019,,35.17,1055.10
2023-10-31,C006,,16.86,526.88
2023-10-31,C006,,12.25,535.94
2023-10-31,C030,,21.97,329.55
2023-10-31,C012,,34,510.00
2023-10-31,C010,,72.02,3601.00
2023-10-31,C027,,46.35,1390.50
2023-10-31,C027,,4.66,69.90
2023-10-31,C027,,0.3,21.00
2023-10-31,C013,,26.5,795.00
2023-10-31,C013,,80.09,1201.35
2023-10-31,C013,,1,-1200.00
2023-10-31,C016,,17.38,260.70
2023-10-31,C020,,8.03,281.05
2023-10-31,C007,,12.62,189.30
2023-10-31,C007,,5.63,84.45
2023-10-31,C007,,15.19,227.85
2023-10-31,C007,,22.09,662.70
2023-10-31,C007,,16.5,247.50
2023-10-31,C007,,0.51,25.50
2023-10-31,C007,,156.02,2340.30
2023-10-31,C007,,10.46,156.90
2023-10-31,C002,,16.86,526.88
2023-10-31,C002,,12.25,535.94
2023-10-31,C002,,3,150.00
2023-10-31,C002,,5,150.00
2023-10-31,C002,,96,2880.00
2023-10-31,C002,,42.47,1274.10
2023-10-31,C002,,4.63,138.90
2023-10-31,C002,,15.37,461.10
2023-10-31,C002,,3.33,166.50
2023-10-31,C002,,20.41,612.30
2023-10-31,C002,,16.33,489.90
2023-10-31,C002,,2,60.00
2023-10-31,C002,,121.58,6079.00
2023-10-31,C002,,25,1250.00
2023-10-31,C002,,1,-10000.00
2023-10-31,C024,,1,4999.50
2023-11-02,C031,,20,600.00
2023-11-10,C032,,2,420.00
2023-11-13,C033,,40,600.00
2023-11-18,C034,,10,300.00
2023-11-24,C023,,45.5,6825.00
2023-11-24,C023,,42,2100.00
2023-11-24,C023,,26.74,1337.00
2023-11-24,C023,,7,350.00
2023-11-30,C035,,0.9,540.00
2023-11-30,C036,,0.9,337.50
2023-11-30,C036,,0.9,832.50
2023-11-30,C036,,1,-650.00
2023-11-30,C037,,0.9,270.00
2023-11-30,C038,,0.9,225.00
2023-11-30,C007,,13.49,202.35
2023-11-30,C007,,5.24,288.20
2023-11-30,C007,,43.75,656.25
2023-11-30,C007,,5.04,151.20
2023-11-30,C007,,60.14,2104.90
2023-11-30,C007,,159.79,2396.85
2023-11-30,C007,,2.42,36.30
2023-11-30,C019,,24.88,746.40
2023-11-30,C019,,1,150.00
2023-11-30,C012,,15,225.00
2023-11-30,C010,,86.68,4334.00
2023-11-30,C027,,40.84,1225.20
2023-11-30,C027,,21.72,325.80
2023-11-30,C008,,31.5,945.00
2023-11-30,C008,,1,-20.00
2023-11-30,C013,,30.51,915.30
2023-11-30,C013,,43.18,647.70
2023-11-30,C016,,20.76,311.40
2023-11-30,C016,,1,50.00
2023-11-30,C002,,2,100.00
2023-11-30,C002,,17.42,871.00
2023-11-30,C002,,5.5,275.00
2023-11-30,C002,,0.5,25.00
2023-11-30,C002,,0.5,25.00
2023-11-30,C002,,23.12,1156.00
2023-11-30,C002,,2.67,133.50
2023-11-30,C002,,16.77,503.10
2023-11-30,C002,,6.95,347.50
2023-11-30,C002,,5.17,258.50
2023-11-30,C002,,8.42,252.60
2023-11-30,C002,,7,210.00
2023-11-30,C002,,5.75,287.50
2023-11-30,C002,,31.5,945.00
2023-11-30,C002,,20.5,1025.00
2023-11-30,C002,,20.58,720.30
2023-11-30,C002,,14.64,439.20
2023-11-30,C002,,5.67,170.10
2023-11-30,C002,,109.08,5454.00
2023-11-30,C002,,1,-10000.00
2023-11-30,C002,,36.85,850.50
2023-11-30,C024,,96.15,2219.14
2023-11-30,C024,,100,2308.00
2023-11-30,C024,,111.84,2581.27
2023-11-30,C024,,172.33,3977.38
2023-11-30,C024,,143.49,3311.75
2023-11-30,C024,,59.05,1362.87
2023-12-01,C039,,1,416.24
2023-12-01,C002,,1,10000.00
2023-12-05,C040,,20,700.00
2023-12-05,C040,,20,300.00
2023-12-07,C032,,2,420.00
2023-12-13,C041,,40,600.00
2023-12-13,C041,,20,1000.00
2023-12-13,C024,,1,3035.60
2023-12-13,C024,,1,525.60
2023-12-13,C024,,1,1438.80
2023-12-13,C024,,1,168.00
2023-12-19,C042,,1,1000.00
2023-12-22,C043,,20,1000.00
2023-12-26,C023,,10,500.00
2023-12-26,C023,,20.25,1012.50
2023-12-26,C023,,1,50.00
2023-12-27,C019,,1,200.00
2023-12-27,C044,,1,100.00
2023-12-31,C010,,45.49,2274.50
2023-12-31,C027,,46.97,1409.10
2023-12-31,C027,,13.58,203.70
2023-12-31,C040,,2.83,99.05
2023-12-31,C040,,5.41,81.15
2023-12-31,C008,,16,480.00
2023-12-31,C008,,1,-20.00
2023-12-31,C033,,7.4,111.00
2023-12-31,C024,,1,3936.40
2023-12-31,C024,,1,692.20
2023-12-31,C024,,1,99.00
2023-12-31,C024,,20.5,788.43
2023-12-31,C024,,22.25,513.53
2023-12-31,C024,,23.72,273.73
2023-12-31,C024,,108.98,2515.26
2023-12-31,C024,,34.78,802.72
2023-12-31,C024,,43.5,501.99
2023-12-31,C016,,18.11,271.65
2023-12-31,C002,,4.75,109.63
2023-12-31,C002,,44.17,1698.78
2023-12-31,C002,,13.92,321.27
2023-12-31,C002,,8.17,188.56
2023-12-31,C002,,1.75,40.39
2023-12-31,C002,,10.75,413.45
2023-12-31,C002,,6.72,100.80
2023-12-31,C002,,88.47,4423.50
2023-12-31,C002,,20.91,1045.50
2023-12-31,C002,,3.64,109.20
2023-12-31,C002,,53.64,1609.20
2023-12-31,C002,,2,100.00
2023-12-31,C002,,2.2,110.00
2023-12-31,C002,,5.42,271.00
2023-12-31,C002,,14.74,737.00
2023-12-31,C002,,0.5,25.00
2023-12-31,C002,,30.15,1507.50
2023-12-31,C002,,25.1,1255.00
2023-12-31,C002,,7,210.00
2023-12-31,C002,,2,100.00
2023-12-31,C002,,6.09,182.70
2023-12-31,C002,,3.75,187.50
2023-12-31,C002,,0.5,25.00
2023-12-31,C002,,26,1300.00
2023-12-31,C002,,105.83,5291.50
2023-12-31,C002,,1,-10000.00
2023-12-31,C002,,7,350.00
2023-12-31,C013,,22.29,668.70
2023-12-31,C001,,24.66,369.90
2023-12-31,C001,,1.06,15.90
2023-12-31,C001,,12.2,366.00
2023-12-31,C001,,1.75,26.25
2023-12-31,C001,,149.63,2244.45
2023-12-31,C001,,1.92,28.80
2023-12-31,C001,,23.72,830.20
2024-01-01,C034,,10,300.00
2024-01-16,C032,,1,210.00
2024-01-19,C045,,1,275.00
2024-01-19,C045,,1,741.67
2024-01-19,C045,,1,393.33
2024-01-25,C042,,1,4000.00
2024-01-31,C002,,64.16,3208.00
2024-01-31,C002,,6.5,195.00
2024-01-31,C002,,1.5,75.00
2024-01-31,C002,,5,250.00
2024-01-31,C002,,125.01,6250.50
2024-01-31,C002,,33.67,1683.50
2024-01-31,C002,,0.17,5.95
2024-01-31,C002,,29.59,887.70
2024-01-31,C002,,122.75,6137.50
2024-01-31,C002,,5,250.00
2024-01-31,C002,,3.41,170.50
2024-01-31,C002,,0.18,6.30
2024-01-31,C002,,21.5,1182.50
2024-01-31,C002,,8.83,441.50
2024-01-31,C002,,14.5,725.00
2024-01-31,C002,,16.59,829.50
2024-01-31,C002,,12.87,643.50
2024-01-31,C002,,6,330.00
2024-01-31,C002,,3.88,116.40
2024-01-31,C002,,4.17,208.50
2024-01-31,C002,,0.5,25.00
2024-01-31,C002,,6,300.00
2024-01-31,C001,,1.64,24.60
2024-01-31,C001,,14.76,221.40
2024-01-31,C001,,141.28,2119.20
2024-01-31,C030,,3.98,59.70
2024-01-31,C019,,11.36,340.80
2024-01-31,C019,,3.16,47.40
2024-01-31,C010,,67.4,3370.00
2024-01-31,C027,,115.91,3477.30
2024-01-31,C027,,44.86,672.90
2024-01-31,C040,,11.96,418.60
2024-01-31,C040,,16.31,244.65
2024-01-31,C013,,40.63,1218.90
2024-01-31,C016,,15.22,228.30
2024-01-31,C033,,28.34,425.10
2024-01-31,C029,,26,1300.00
2024-01-31,C029,,3,450.00
2024-01-31,C024,,22.95,803.25
2024-01-31,C024,,0.5,25.00
2024-01-31,C024,,78.56,2371.73
2024-01-31,C024,,23.55,1177.50
2024-01-31,C024,,102.5,1537.50
2024-02-01,C002,,3,3000.00
2024-02-01,C002,,6,6000.00
2024-02-01,C002,,2,2000.00
2024-02-01,C002,,2,2000.00
2024-02-01,C002,,2,1200.00
2024-02-01,C041,,1,2165.00
2024-02-01,C041,,11.28,564.00
2024-02-01,C040,,1,1400.00
2024-02-01,C027,,6,3600.00
2024-02-01,C027,,2,600.00
2024-02-01,C033,,1,2165.00
2024-02-01,C033,,1,650.00
2024-02-01,C001,,87.85,3074.75
2024-02-01,C001,,9.87,345.45
2024-02-01,C001,,26.23,918.05
2024-02-06,C046,,2,1200.00
2024-02-07,C041,,1,300.00
2024-02-07,C019,,1,300.00
2024-02-07,C019,,1,600.00
2024-02-08,C047,,10,300.00
2024-02-09,C048,,65,1625.00
2024-02-15,C009,,1,600.00
2024-02-16,C049,,1,3000.00
2024-02-16,C050,,20,700.00
2024-02-19,C009,,1,600.00
2024-02-29,C002,,1,-14200.00
2024-02-29,C002,,13.92,696.00
2024-02-29,C002,,14.38,359.50
2024-02-29,C002,,45.3,1359.00
2024-02-29,C002,,4.43,73.10
2024-02-29,C002,,38.5,1925.00
2024-02-29,C002,,15.53,465.92
2024-02-29,C002,,40,2000.00
2024-02-29,C002,,25.41,1270.65
2024-02-29,C002,,47.45,2372.50
2024-02-29,C002,,28.6,1430.00
2024-02-29,C002,,24.51,735.30
2024-02-29,C002,,96.25,4812.50
2024-02-29,C045,,0.9,135.00
2024-02-29,C024,,22.83,799.00
2024-02-29,C024,,7.78,194.50
2024-02-29,C024,,7.43,260.05
2024-02-29,C002,,5.87,176.10
2024-02-29,C002,,27,1485.00
2024-02-29,C002,,3.5,175.00
2024-02-29,C002,,1.11,55.50
2024-02-29,C010,,79.39,3969.50
2024-02-29,C001,,32.86,492.90
2024-02-29,C001,,36.15,542.25
2024-02-29,C001,,27.33,409.95
2024-02-29,C008,,2,60.00
2024-02-29,C016,,24.88,373.20
2024-02-29,C013,,44.57,1337.10
2024-02-29,C041,,29.25,1462.50
2024-03-01,C046,,2,1200.00
2024-03-01,C017,,2,2000.00
2024-03-01,C041,,1,2165.00
2024-03-01,C041,,1,300.00
2024-03-01,C027,,6,3600.00
2024-03-01,C027,,2,600.00
2024-03-01,C019,,1,600.00
2024-03-01,C019,,1,300.00
2024-03-01,C019,,1,250.00
2024-03-01,C040,,40,1400.00
2024-03-01,C051,,1,1000.00
2024-03-01,C048,,80,2000.00
2024-03-01,C033,,1,650.00
2024-03-01,C045,,0.9,22.50
2024-03-01,C052,,0.9,45.00
2024-03-04,C013,,2,1200.00
2024-03-04,C049,,1,1500.00
2024-03-06,C010,,4,4000.00
2024-03-07,C002,,100,6000.00
2024-03-07,C002,,20,480.00
2024-03-07,C002,,40,960.00
2024-03-07,C002,,70,2800.00
2024-03-07,C002,,20,480.00
2024-03-07,C002,,90,3600.00
2024-03-07,C035,,1,600.00
2024-03-13,C041,,1,1000.00
2024-03-14,C025,,1,300.00
2024-03-15,C053,,1,300.00
2024-03-15,C017,,2,2000.00
2024-03-18,C054,,4,4000.00
2024-03-19,C049,,2,1200.00
2024-03-20,C009,,1,300.00
2024-03-21,C002,,1,150.00
2024-03-25,C055,,1,600.00
2024-03-26,C052,,0.9,45.00
2024-03-31,C002,,9.29,278.70
2024-03-31,C002,,5.5,99.00
2024-03-31,C002,,0.5,9.00
2024-03-31,C002,,7,126.00
2024-03-31,C002,,6.25,112.50
2024-03-31,C002,,2,36.00
2024-03-31,C002,,4.75,85.50
2024-03-31,C002,,3,54.00
2024-03-31,C002,,3.25,58.50
2024-03-31,C002,,3.5,63.00
2024-03-31,C001,,3.9,58.50
2024-03-31,C001,,35.52,532.80
2024-03-31,C001,,28.59,857.70
2024-03-31,C016,,20.01,300.15
2024-03-31,C056,,0.9,540.00
2024-03-31,C056,,0.9,360.00
2024-04-01,C016,,1,300.00
2024-04-01,C027,,6,3600.00
2024-04-01,C027,,2,600.00
2024-04-01,C040,,34.75,1216.25
2024-04-01,C050,,20,700.00
2024-04-01,C057,,20,700.00
2024-04-01,C010,,4,4000.00
2024-04-01,C019,,2,600.00
2024-04-01,C019,,1,600.00
2024-04-01,C013,,2,1200.00
2024-04-01,C049,,1,3000.00
2024-04-01,C049,,1,1288.60
2024-04-01,C049,,1,520.00
2024-04-01,C048,,80,1800.00
2024-04-01,C033,,1,650.00
2024-04-01,C002,,1,10000.00
2024-04-01,C045,,1,78.38
2024-04-01,C056,,0.9,450.00
2024-04-01,C056,,0.9,360.00
2024-04-01,C056,,0.9,90.00
2024-04-05,C046,,1,300.00
2024-04-05,C054,,6,6000.00
2024-04-06,C052,,0.9,45.00
2024-04-06,C052,,0.9,45.00
2024-04-10,C058,,1,5400.00
2024-04-15,C019,,2,1200.00
2024-04-15,C040,,60,2100.00
2024-04-17,C025,,2,600.00
2024-04-17,C042,,1,900.00
2024-04-17,C016,,1,300.00
2024-04-20,C059,,0.9,900.00
2024-04-22,C041,,1,252.30
2024-04-22,C041,,1,6728.00
2024-04-25,C042,,1,1350.00
2024-04-29,C027,,6,3240.00
2024-04-29,C027,,2,540.00
2024-04-29,C060,,20,1500.00
2024-04-30,C019,,1,600.00
2024-04-30,C002,,35,904.21
2024-04-30,C002,,-13.5,-209.26
2024-04-30,C002,,4.76,184.46
2024-04-30,C002,,-12,-186.01
2024-04-30,C002,,10,258.34
2024-04-30,C002,,-27.42,-425.03
2024-04-30,C002,,51.95,805.26
2024-04-30,C002,,121.5,3138.89
2024-04-30,C002,,50,775.03
2024-04-30,C002,,11.5,178.26
2024-04-30,C002,,39,1007.55
2024-04-30,C002,,17,439.19
2024-04-30,C002,,4,62.00
2024-04-30,C002,,3.5,90.42
2024-04-30,C002,,67.5,1743.83
2024-04-30,C002,,1.83,47.28
2024-04-30,C002,,1,-5166.90
2024-04-30,C001,,24.92,373.80
2024-04-30,C001,,58.04,870.60
2024-04-30,C001,,9,450.00
2024-04-30,C001,,9.03,270.90
2024-05-01,C040,,40,1400.00
2024-05-01,C041,,5,6307.50
2024-05-01,C041,,1,252.30
2024-05-01,C041,,1,504.60
2024-05-01,C010,,4,4000.00
2024-05-01,C013,,2,1200.00
2024-05-01,C048,,80,1800.00
2024-05-01,C033,,1,650.00
2024-05-01,C002,,1,10000.00
2024-05-02,C058,,40,3600.00
2024-05-03,C054,,7,7000.00
2024-05-08,C046,,2,600.00
2024-05-13,C035,,1,600.00
2024-05-13,C016,,1,300.00
2024-05-14,C042,,1,1350.00
2024-05-14,C002,,15.07,904.20
2024-05-15,C042,,1,1350.00
2024-05-16,C061,,30,1500.00
2024-05-22,C041,,2,2523.00
2024-05-22,C041,,1,504.60
2024-05-22,C002,,1.88,33.75
2024-05-22,C002,,4.5,81.00
2024-05-22,C002,,0.45,8.10
2024-05-22,C002,,7.5,135.00
2024-05-22,C002,,6.25,112.50
2024-05-22,C002,,12,216.00
2024-05-22,C002,,2,36.00
2024-05-22,C002,,1.5,27.00
2024-05-22,C002,,0.5,9.00
2024-05-22,C002,,1.25,22.50
2024-05-22,C002,,0.5,9.00
2024-05-22,C002,,3.25,58.50
2024-05-23,C009,,1,600.00
2024-05-24,C062,,20,1800.00
2024-05-24,C027,,1,270.00
2024-05-24,C050,,20,700.00
2024-05-30,C063,,25,1500.00
2024-05-31,C002,,6.5,204.43
2024-05-31,C002,,16.89,318.72
2024-05-31,C002,,0.5,15.73
2024-05-31,C002,,96.4,3031.86
2024-05-31,C002,,103.5,1953.10
2024-05-31,C002,,46.5,1462.46
2024-05-31,C002,,49.5,1556.82
2024-05-31,C002,,9,169.83
2024-05-31,C002,,22.5,707.64
2024-05-31,C002,,5,94.35
2024-05-31,C002,,2,62.90
2024-05-31,C002,,30.5,959.25
2024-05-31,C002,,69.26,1306.97
2024-05-31,C002,,25.25,794.13
2024-05-31,C002,,11,345.96
2024-05-31,C002,,19.99,628.70
2024-05-31,C002,,1.5,47.18
2024-05-31,C002,,1,-6290.16
2024-05-31,C001,,1.02,15.30
2024-05-31,C001,,68.65,1029.75
2024-05-31,C001,,110.77,3323.10
2024-05-31,C001,,10.5,525.00
2024-05-31,C001,,40.84,2042.00
2024-05-31,C001,,58.15,1744.50
2024-06-03,C064,,20,1500.00
2024-06-03,C065,,20,1400.00
2024-06-03,C065,,2,350.00
2024-06-04,C040,,40,1400.00
2024-06-04,C041,,2,2649.23
2024-06-04,C041,,1,883.08
2024-06-04,C041,,1,264.92
2024-06-04,C048,,80,1766.15
2024-06-04,C033,,1,574.00
2024-06-05,C062,,20,1800.00
2024-06-05,C027,,6,3179.07
2024-06-05,C027,,2,529.85
2024-06-06,C010,,4,4000.00
2024-06-10,C061,,20,1000.00
2024-06-10,C016,,1,300.00
2024-06-13,C013,,1,600.00
2024-06-14,C053,,1,300.00
2024-06-17,C042,,1,4230.00
2024-06-19,C066,,1,9300.00
2024-06-21,C046,,1,300.00
2024-06-21,C046,,1,1000.00
2024-06-24,C067,,20,1500.00
2024-06-24,C040,,20,500.00
2024-06-24,C027,,1,540.00
2024-06-27,C016,,1,800.00
2024-06-27,C054,,8,8000.00
2024-06-30,C065,,18.5,1295.00
2024-06-30,C002,,1.49,35.76
2024-06-30,C002,,1,56.00
